-0.95296,0.72517
2.0469,0.66229
-0.54639,0.99604
-0.17692,1.1492
0.17993,1.2288
0.53244,1.2493
1.6216,0.9407
0.88553,1.2137
1.2447,1.1167
2.0479,-0.66059
-0.95131,-0.72468
-0.54468,-0.99606
1.6225,-0.93973
-0.17538,-1.1493
1.2457,-1.1161
0.18131,-1.2289
0.88668,-1.2135
0.5337,-1.2492
