-0.88268,2.46
-0.88268,-2.46
2.1521,0
0.99674,0.67558
0.99674,-0.67558
-0.25635,0
0.99539,0.24266
0.99539,-0.24266
1.042,0.12606
1.042,-0.12606
1.0849,0
1.0714,0.055744
1.0714,-0.055744
-0.050105,0
-0.011506,0
-0.0026011,0
-0.00056297,0
-0.0001218,0
-2.6804e-05,0
-5.9032e-06,0
-1.3231e-06,0
-3.0214e-07,0
-6.9449e-08,0
-1.4329e-08,0
-1.6583e-09,0
